Date,Target
4/10/2006,34.77259827
4/11/2006,34.48293686
4/12/2006,34.61766815
4/13/2006,34.67828369
4/17/2006,34.50989532
4/18/2006,34.81301117
4/19/2006,34.66481018
4/20/2006,34.75914001
4/21/2006,34.25391769
4/24/2006,34.89385986
4/25/2006,35.08248138
4/26/2006,35.93796539
4/27/2006,36.01207733
4/28/2006,35.7695694
5/1/2006,35.78304672
5/2/2006,36.09964371
5/3/2006,36.05248642
5/4/2006,35.80324936
5/5/2006,36.73958588
5/8/2006,36.85410309
5/9/2006,36.57790756
5/10/2006,36.36909866
5/11/2006,35.98513031
5/12/2006,35.17004013
5/15/2006,33.69480896
5/16/2006,33.23001862
5/17/2006,32.8722496
5/18/2006,32.68325043
5/19/2006,33.18273926
5/22/2006,33.16250229
5/23/2006,33.16924667
5/24/2006,33.06124878
5/25/2006,33.08824539
5/26/2006,32.9734993
5/30/2006,32.85874176
5/31/2006,33.02074814
6/1/2006,33.25699234
6/2/2006,33.20300674
6/5/2006,32.70350647
6/6/2006,32.12974548
6/7/2006,33.00724411
6/8/2006,33.30425644
6/9/2006,32.67650604
6/12/2006,32.54148865
6/13/2006,32.4402504
6/14/2006,32.58200455
6/15/2006,33.41900253
6/16/2006,33.22324753
6/19/2006,33.14225388
6/20/2006,33.10173798
6/21/2006,33.49324417
6/22/2006,33.34474945
6/23/2006,33.24351501
6/26/2006,33.41900253
6/27/2006,32.7372551
6/28/2006,32.71024704
6/29/2006,33.2907486
6/30/2006,32.98700333
7/3/2006,32.82501221
7/5/2006,32.58200455
7/6/2006,33.1894989
7/7/2006,33.22324753
7/10/2006,33.48648834
7/11/2006,33.84424591
7/12/2006,33.09500504
7/13/2006,32.7372551
7/14/2006,32.22426224
7/17/2006,32.0960083
7/18/2006,30.73251343
7/19/2006,30.86077499
7/20/2006,31.35351372
7/21/2006,31.10377121
7/24/2006,31.17128181
7/25/2006,31.40751266
7/26/2006,30.96201324
7/27/2006,31.1105175
7/28/2006,31.36026573
7/31/2006,30.99577522
8/1/2006,30.81351471
8/2/2006,30.90126419
8/3/2006,31.31301689
8/4/2006,31.87326622
8/7/2006,31.54926109
8/8/2006,31.00926971
8/9/2006,30.56376266
8/10/2006,32.21074677
8/11/2006,32.6697464
8/14/2006,32.51449585
8/15/2006,32.85874176
8/16/2006,33.40007782
8/17/2006,33.71810913
8/18/2006,33.6978035
8/21/2006,33.0888176
8/22/2006,33.03467941
8/23/2006,32.25652313
8/24/2006,31.79639244
8/25/2006,31.73550034
8/28/2006,32.29035568
8/29/2006,32.96700287
8/30/2006,32.87228775
8/31/2006,32.74371719
9/1/2006,33.12265015
9/5/2006,33.13618851
9/6/2006,32.69634628
9/7/2006,32.93994522
9/8/2006,34.21208191
9/11/2006,34.67895889
9/12/2006,35.52479172
9/13/2006,35.73456192
9/14/2006,36.0390625
9/15/2006,36.29620361
9/18/2006,36.25559616
9/19/2006,36.80370331
9/20/2006,37.22999191
9/21/2006,36.80370331
9/22/2006,37.10142517
9/25/2006,37.81193161
9/26/2006,37.90665436
9/27/2006,37.83898163
9/28/2006,38.05552673
9/29/2006,37.38562012
10/2/2006,37.77130127
10/3/2006,38.44123077
10/4/2006,38.99608994
10/5/2006,39.70657349
10/6/2006,39.61861801
10/9/2006,39.64567947
10/10/2006,39.68628693
10/11/2006,39.62537003
10/12/2006,40.35616684
10/13/2006,40.3832283
10/16/2006,40.09227371
10/17/2006,39.43590927
10/18/2006,39.37501526
10/19/2006,38.85399246
10/20/2006,39.24645615
10/23/2006,40.41030884
10/24/2006,39.9840126
10/25/2006,39.29382324
10/26/2006,40.10580826
10/27/2006,39.62537003
10/30/2006,39.82839203
10/31/2006,40.04490662
11/1/2006,39.04345322
11/2/2006,38.54270935
11/3/2006,37.91342545
11/6/2006,38.70512009
11/7/2006,38.78631973
11/8/2006,39.00285721
11/9/2006,38.27882385
11/10/2006,39.20583725
11/13/2006,39.08404922
11/14/2006,40.03138351
11/15/2006,39.42915726
11/16/2006,39.70036316
11/17/2006,39.47661209
11/20/2006,39.25963974
11/21/2006,39.13080978
11/22/2006,39.61222458
11/24/2006,39.13080978
11/27/2006,38.69684219
11/28/2006,38.55445099
11/29/2006,39.2257309
11/30/2006,39.38846588
12/1/2006,38.85956955
12/4/2006,39.34777832
12/5/2006,39.6190033
12/6/2006,39.41559219
12/7/2006,39.374897
12/8/2006,39.41559219
12/11/2006,39.5579834
12/12/2006,39.13758469
12/13/2006,39.66646194
12/14/2006,40.51403427
12/15/2006,39.84276962
12/18/2006,39.70036316
12/19/2006,39.65969086
12/20/2006,39.21895218
12/21/2006,39.13758469
12/22/2006,38.86636353
12/26/2006,38.71040726
12/27/2006,38.96807098
12/28/2006,38.7171936
12/29/2006,38.68328094
1/3/2007,38.77143097
1/4/2007,39.04942703
1/5/2007,38.83246613
1/8/2007,38.88670731
1/9/2007,39.50373077
1/10/2007,39.53763962
1/11/2007,40.55471802
1/12/2007,40.89375305
1/16/2007,41.25311661
1/17/2007,40.92765808
1/18/2007,41.70741653
1/19/2007,42.27699661
1/22/2007,41.70065308
1/23/2007,41.6531868
1/24/2007,41.68708038
1/25/2007,41.14464951
1/26/2007,40.81238174
1/29/2007,40.73102188
1/30/2007,40.98190689
1/31/2007,41.60570908
2/1/2007,41.90406418
2/2/2007,42.06000519
2/5/2007,42.12103653
2/6/2007,42.52109146
2/7/2007,42.58211899
2/8/2007,42.21596527
2/9/2007,41.81590652
2/12/2007,41.90406418
2/13/2007,42.12781525
2/14/2007,42.33802032
2/15/2007,42.57579422
2/16/2007,42.73883438
2/20/2007,43.69675446
2/21/2007,43.2144165
2/22/2007,42.88150024
2/23/2007,42.86793137
2/26/2007,42.49426651
2/27/2007,40.35428619
2/28/2007,41.80133057
3/1/2007,41.37333298
3/2/2007,41.46165085
3/5/2007,40.61921692
3/6/2007,41.25783157
3/7/2007,41.1695137
3/8/2007,41.91002274
3/9/2007,42.03909683
3/12/2007,42.27687454
3/13/2007,41.08119202
3/14/2007,40.28633881
3/15/2007,40.47657013
3/16/2007,40.60564804
3/19/2007,41.06081772
3/20/2007,41.53638077
3/21/2007,41.84209061
3/22/2007,41.59751892
3/23/2007,41.78772736
3/26/2007,41.82170486
3/27/2007,41.12874985
3/28/2007,40.72793198
3/29/2007,40.59204483
3/30/2007,40.25917435
4/2/2007,40.71432877
4/3/2007,41.31898117
4/4/2007,41.16271973
4/5/2007,41.5159874
4/9/2007,41.69942093
4/10/2007,41.14234924
4/11/2007,40.54449463
4/12/2007,40.72793198
4/13/2007,40.5241127
4/16/2007,40.87739563
4/17/2007,41.17630005
4/18/2007,41.31219482
4/19/2007,41.61789703
4/20/2007,42.20214081
4/23/2007,41.73339081
4/24/2007,40.98609161
4/25/2007,41.11516953
4/26/2007,41.40729904
4/27/2007,41.28501892
4/30/2007,40.33390808
5/1/2007,40.51732254
5/2/2007,40.04854965
5/3/2007,39.79719543
5/4/2007,40.06894302
5/7/2007,40.32030487
5/8/2007,39.93307114
5/9/2007,40.19123459
5/10/2007,39.89232635
5/11/2007,39.57301712
5/14/2007,39.38957214
5/15/2007,39.09745026
5/16/2007,39.01575851
5/17/2007,39.27444458
5/18/2007,39.58761597
5/21/2007,39.58081436
5/22/2007,39.51272964
5/23/2007,39.89397812
5/24/2007,40.95598602
5/25/2007,41.36445236
5/29/2007,41.3916893
5/30/2007,41.58231735
5/31/2007,42.50136566
6/1/2007,43.34554291
6/4/2007,43.46809769
6/5/2007,43.54298401
6/6/2007,43.63828278
6/7/2007,42.56945801
6/8/2007,43.14130402
6/11/2007,42.84857941
6/12/2007,42.52179718
6/13/2007,43.20937729
6/14/2007,43.46127701
6/15/2007,43.42725754
6/18/2007,43.55660248
6/19/2007,43.10046005
6/20/2007,43.74039841
6/21/2007,43.84252167
6/22/2007,43.75402069
6/25/2007,43.679142
6/26/2007,42.8281517
6/27/2007,43.40000916
6/28/2007,43.22981262
6/29/2007,43.29788208
7/2/2007,43.46127701
7/3/2007,43.06642151
7/5/2007,43.71315765
7/6/2007,46.36141205
7/9/2007,45.42194366
7/10/2007,44.1216507
7/11/2007,44.65946579
7/12/2007,47.68214417
7/13/2007,47.75022888
7/16/2007,46.89923477
7/17/2007,46.6473465
7/18/2007,46.30695343
7/19/2007,46.89923477
7/20/2007,45.90530396
7/23/2007,45.38791275
7/24/2007,44.11481857
7/25/2007,43.8493309
7/26/2007,42.35840988
7/27/2007,42.2767067
7/30/2007,42.76688004
7/31/2007,41.23510361
8/1/2007,41.21468735
8/2/2007,42.9574852
8/3/2007,41.19426346
8/6/2007,41.92951965
8/7/2007,42.65794754
8/8/2007,44.3939476
8/9/2007,42.56264114
8/10/2007,42.45372009
8/13/2007,43.073246
8/14/2007,40.90834427
8/15/2007,39.56038666
8/16/2007,40.77511215
8/17/2007,41.75098038
8/20/2007,40.3246994
8/21/2007,41.01396561
8/22/2007,43.38881683
8/23/2007,42.31738663
8/24/2007,43.05441666
8/27/2007,42.48117447
8/28/2007,41.71686935
8/29/2007,43.6276474
8/30/2007,43.54577255
8/31/2007,44.99251938
9/4/2007,43.83921051
9/5/2007,42.22867966
9/6/2007,43.25915527
9/7/2007,41.6281395
9/10/2007,41.25281143
9/11/2007,42.17409134
9/12/2007,42.80191422
9/13/2007,43.96204758
9/14/2007,44.02345657
9/17/2007,43.27279282
9/18/2007,45.91379166
9/19/2007,45.16313171
9/20/2007,44.76049423
9/21/2007,44.80142593
9/24/2007,43.88015366
9/25/2007,41.86698532
9/26/2007,42.65859985
9/27/2007,42.10585022
9/28/2007,43.38198853
10/1/2007,44.35103607
10/2/2007,44.57623672
10/3/2007,44.8492012
10/4/2007,44.48751831
10/5/2007,46.11170197
10/8/2007,45.25183105
10/9/2007,44.86969376
10/10/2007,44.88331985
10/11/2007,44.09854507
10/12/2007,43.7914505
10/15/2007,43.43657303
10/16/2007,43.44339752
10/17/2007,43.27961349
10/18/2007,42.76096725
10/19/2007,41.47116852
10/22/2007,42.003479
10/23/2007,41.87382126
10/24/2007,42.10585022
10/25/2007,42.52212524
10/26/2007,43.01347733
10/29/2007,42.6449585
10/30/2007,42.89062119
10/31/2007,41.87382126
11/1/2007,39.90159225
11/2/2007,40.48848724
11/5/2007,39.51943588
11/6/2007,40.22234344
11/7/2007,40.14044952
11/8/2007,40.05854797
11/9/2007,38.34565353
11/12/2007,38.64593506
11/13/2007,40.67273712
11/14/2007,38.74146652
11/15/2007,37.53357697
11/16/2007,36.86309052
11/19/2007,36.8767662
11/20/2007,35.36474609
11/21/2007,37.01361847
11/23/2007,39.11399841
11/26/2007,37.77986526
11/27/2007,38.99768829
11/28/2007,40.76285934
11/29/2007,40.66707993
11/30/2007,41.02968216
12/3/2007,40.72180939
12/4/2007,40.66022491
12/5/2007,41.13915253
12/6/2007,38.01932526
12/7/2007,37.97828293
12/10/2007,38.03985977
12/11/2007,36.28839111
12/12/2007,36.38417053
12/13/2007,35.91892242
12/14/2007,35.27581024
12/17/2007,35.52210999
12/18/2007,36.26786041
12/19/2007,35.28264999
12/20/2007,34.3521843
12/21/2007,34.67374039
12/24/2007,35.89840698
12/26/2007,35.00215149
12/27/2007,34.64637756
12/28/2007,34.71479034
12/31/2007,34.20851135
1/2/2008,33.87325287
1/3/2008,33.91432953
1/4/2008,32.89489365
1/7/2008,33.51748657
1/8/2008,33.49012756
1/9/2008,34.15376663
1/10/2008,35.26898193
1/11/2008,34.17430496
1/14/2008,34.54375458
1/15/2008,34.11955643
1/16/2008,34.33166504
1/17/2008,34.16744614
1/18/2008,34.2769165
1/22/2008,36.82886887
1/23/2008,37.21200943
1/24/2008,36.26786041
1/25/2008,35.30318069
1/28/2008,36.58257675
1/29/2008,36.12417221
1/30/2008,35.83683777
1/31/2008,37.91671753
2/1/2008,39.03190613
2/4/2008,36.97938919
2/5/2008,36.08997726
2/6/2008,34.89266968
2/7/2008,37.01361847
2/8/2008,35.91892242
2/11/2008,37.07518005
2/12/2008,36.8836174
2/13/2008,37.29410934
2/14/2008,36.35679245
2/15/2008,36.40481567
2/19/2008,35.82173538
2/20/2008,36.63119888
2/21/2008,35.23179626
2/22/2008,35.71884537
2/25/2008,36.52829361
2/26/2008,37.65328598
2/27/2008,37.61214066
2/28/2008,36.91928864
2/29/2008,36.08925629
3/3/2008,36.29505539
3/4/2008,36.39796829
3/5/2008,36.21960449
3/6/2008,35.85602951
3/7/2008,35.67082596
3/10/2008,35.14262772
3/11/2008,35.38272476
3/12/2008,35.04659271
3/13/2008,34.68301392
3/14/2008,34.18224716
3/17/2008,33.26989365
3/18/2008,34.97797394
3/19/2008,34.39490509
3/20/2008,35.91091156
3/24/2008,36.79583359
3/25/2008,36.65862274
3/26/2008,35.96578217
3/27/2008,34.971138
3/28/2008,34.08621216
3/31/2008,34.76532364
4/1/2008,36.54201126
4/2/2008,36.66549301
4/3/2008,36.52829361
4/4/2008,36.13041306
4/7/2008,36.19903564
4/8/2008,36.53515244
4/9/2008,35.90404129
4/10/2008,36.46655655
4/11/2008,35.65023804
4/14/2008,35.6433754
4/15/2008,36.04124832
4/16/2008,36.78896332
4/17/2008,36.63804626
4/18/2008,37.45435715
4/21/2008,37.42006683
4/22/2008,36.10298157
4/23/2008,35.93148804
4/24/2008,36.28819656
4/25/2008,37.0290451
4/28/2008,37.00161743
4/29/2008,37.11137009
4/30/2008,36.4459877
5/1/2008,37.20740509
5/2/2008,36.98103714
5/5/2008,36.48712158
5/6/2008,36.65862274
5/7/2008,36.65862274
5/8/2008,35.90404129
5/9/2008,35.83545685
5/12/2008,36.68607712
5/13/2008,36.52829361
5/14/2008,36.93987274
5/15/2008,37.79734802
5/16/2008,37.7423439
5/19/2008,37.76984406
5/20/2008,37.33657837
5/21/2008,36.36001587
5/22/2008,36.45627975
5/23/2008,35.78919601
5/27/2008,35.86484909
5/28/2008,35.98175812
5/29/2008,36.96520233
5/30/2008,36.69699097
6/2/2008,36.3256073
6/3/2008,37.82486343
6/4/2008,37.27468109
6/5/2008,37.57040024
6/6/2008,36.11930084
6/9/2008,36.07116318
6/10/2008,36.58006668
6/11/2008,35.4934845
6/12/2008,35.90609741
6/13/2008,36.82079315
6/16/2008,36.51132584
6/17/2008,36.07116318
6/18/2008,34.97080231
6/19/2008,35.62414551
6/20/2008,34.37247849
6/23/2008,33.5196991
6/24/2008,33.81542969
6/25/2008,34.30371857
6/26/2008,32.76320267
6/27/2008,32.92137909
6/30/2008,31.97232246
7/1/2008,32.68755722
7/2/2008,32.10987091
7/3/2008,32.25429535
7/7/2008,32.43997192
7/8/2008,33.47156906
7/9/2008,32.54314041
7/10/2008,30.8719635
7/11/2008,30.76879692
7/14/2008,30.20486641
7/15/2008,30.03981972
7/16/2008,31.75913429
7/17/2008,32.71507263
7/18/2008,32.23365402
7/21/2008,31.40151215
7/22/2008,31.60783195
7/23/2008,31.7866478
7/24/2008,30.86509323
7/25/2008,30.65188599
7/28/2008,30.23238182
7/29/2008,31.41526794
7/30/2008,31.55968666
7/31/2008,31.10580444
8/1/2008,30.72753716
8/4/2008,30.95448685
8/5/2008,33.00391006
8/6/2008,33.01766968
8/7/2008,31.47027016
8/8/2008,33.5196991
8/11/2008,35.2321434
8/12/2008,33.94609833
8/13/2008,33.05893326
8/14/2008,34.14553833
8/15/2008,35.34906006
8/18/2008,34.52810669
8/19/2008,34.30046082
8/20/2008,34.55568314
8/21/2008,35.2248764
8/22/2008,36.32867432
8/25/2008,35.78368378
8/26/2008,36.52871704
8/27/2008,36.45975876
8/28/2008,37.17033005
8/29/2008,36.57703018
9/2/2008,37.9705658
9/3/2008,37.94987106
9/4/2008,37.13581467
9/5/2008,37.96368027
9/8/2008,39.9366951
9/9/2008,38.78461456
9/10/2008,39.14335632
9/11/2008,39.75733566
9/12/2008,39.50208282
9/15/2008,38.21892548
9/16/2008,39.9229126
9/17/2008,36.97025299
9/18/2008,38.30860901
9/19/2008,36.78398132
9/22/2008,34.35562134
9/23/2008,34.1555481
9/24/2008,33.98309708
9/25/2008,34.64539337
9/26/2008,35.50772095
9/29/2008,32.66544342
9/30/2008,33.83824158
10/1/2008,32.58956146
10/2/2008,30.83729362
10/3/2008,30.11982155
10/6/2008,29.21609688
10/7/2008,27.49830055
10/8/2008,28.49170685
10/9/2008,25.89090729
10/10/2008,25.52526283
10/13/2008,28.15367126
10/14/2008,27.44311523
10/15/2008,24.64223099
10/16/2008,26.15304565
10/17/2008,27.16026688
10/20/2008,26.26343346
10/21/2008,26.00818634
10/22/2008,23.04862976
10/23/2008,23.40736198
10/24/2008,22.71059227
10/27/2008,22.55191994
10/28/2008,26.56697083
10/29/2008,28.09158897
10/30/2008,26.48420334
10/31/2008,27.67766571
11/3/2008,27.12578011
11/4/2008,28.5262146
11/5/2008,26.0426712
11/6/2008,24.46976662
11/7/2008,25.19413948
11/10/2008,25.03546524
11/11/2008,24.73191643
11/12/2008,22.95894814
11/13/2008,24.3731823
11/14/2008,22.78647804
11/17/2008,21.85515022
11/18/2008,20.84282684
11/19/2008,18.693367
11/20/2008,19.41446877
11/21/2008,19.46994591
11/24/2008,21.10630417
11/25/2008,22.19490242
11/26/2008,24.35823059
11/28/2008,23.40830612
12/1/2008,20.48226166
12/2/2008,21.86208344
12/3/2008,23.90753555
12/4/2008,23.60245132
12/5/2008,24.24035835
12/8/2008,26.57009888
12/9/2008,26.33434868
12/10/2008,26.93758011
12/11/2008,26.03619957
12/12/2008,24.85052681
12/15/2008,24.05314445
12/16/2008,25.05854034
12/17/2008,24.77425766
12/18/2008,24.55931473
12/19/2008,23.86593628
12/22/2008,22.72879982
12/23/2008,22.15329933
12/24/2008,22.4306488
12/26/2008,22.35437965
12/29/2008,22.45838165
12/30/2008,23.26269722
12/31/2008,23.94220734
1/2/2009,24.01154137
1/5/2009,25.05854034
1/6/2009,26.42448807
1/7/2009,25.66177559
1/8/2009,26.01539421
1/9/2009,24.5454483
1/12/2009,24.34436607
1/13/2009,24.22648811
1/14/2009,23.36670494
1/15/2009,24.2126255
1/16/2009,24.28195763
1/20/2009,22.56932831
1/21/2009,23.67179108
1/22/2009,23.51924706
1/23/2009,23.15869522
1/26/2009,22.98535919
1/27/2009,23.11709023
1/28/2009,24.2126255
1/29/2009,22.67332268
1/30/2009,21.63327217
2/2/2009,20.93990326
2/3/2009,22.26423836
2/4/2009,21.73034477
2/5/2009,22.38905144
2/6/2009,22.8952179
2/9/2009,22.69413185
2/10/2009,21.6956749
2/11/2009,22.01462173
2/12/2009,21.39058685
2/13/2009,20.85669708
2/17/2009,20.54467583
2/18/2009,20.52375793
2/19/2009,20.8374691
2/20/2009,20.73987198
2/23/2009,19.81965065
2/24/2009,19.40136909
2/25/2009,19.23405075
2/26/2009,19.39439583
2/27/2009,19.73599052
3/2/2009,19.08068466
3/3/2009,18.09074402
3/4/2009,18.9342823
3/5/2009,18.34171677
3/6/2009,17.88161278
3/9/2009,17.68641281
3/10/2009,18.96914482
3/11/2009,18.75303078
3/12/2009,19.86148453
3/13/2009,20.89324379
3/16/2009,20.09850693
3/17/2009,21.22787857
3/18/2009,22.01563454
3/19/2009,21.91106415
3/20/2009,21.15815544
3/23/2009,23.06134415
3/24/2009,23.04740906
3/25/2009,23.16591835
3/26/2009,24.35105133
3/27/2009,23.82123566
3/30/2009,23.20077515
3/31/2009,23.97459602
4/1/2009,23.96762466
4/2/2009,25.13882446
4/3/2009,25.57104874
4/6/2009,24.71356201
4/7/2009,24.4207592
4/8/2009,26.2124157
4/9/2009,27.80884552
4/13/2009,28.03892136
4/14/2009,27.2372036
4/15/2009,26.86771965
4/16/2009,27.78097343
4/17/2009,28.26199341
4/20/2009,26.49126625
4/21/2009,27.00713921
4/22/2009,27.34875107
4/23/2009,26.97229958
4/24/2009,27.94131851
4/27/2009,27.46028328
4/28/2009,27.62061882
4/29/2009,28.05983162
4/30/2009,28.76391983
5/1/2009,27.92040253
5/4/2009,28.26898193
5/5/2009,28.76391983
5/6/2009,28.91033173
5/7/2009,29.74689102
5/8/2009,30.52770996
5/11/2009,29.78873253
5/12/2009,29.64931107
5/13/2009,28.21319008
5/14/2009,28.22016907
5/15/2009,28.1434803
5/18/2009,29.23534775
5/19/2009,29.35432816
5/20/2009,30.05425262
5/21/2009,29.1163559
5/22/2009,28.51444244
5/26/2009,28.69641685
5/27/2009,27.71654129
5/28/2009,27.39458466
5/29/2009,27.50656319
6/1/2009,29.1653614
6/2/2009,28.89238739
6/3/2009,28.67542076
6/4/2009,28.66140938
6/5/2009,28.33947372
6/8/2009,28.68242073
6/9/2009,28.79439735
6/10/2009,28.25547028
6/11/2009,27.68154907
6/12/2009,28.26246452
6/15/2009,28.07349014
6/16/2009,27.03063393
6/17/2009,27.3315773
6/18/2009,27.29660034
6/19/2009,27.70253563
6/22/2009,27.62555313
6/23/2009,26.82065773
6/24/2009,27.07260513
6/25/2009,28.21347618
6/26/2009,27.6955452
6/29/2009,27.75152588
6/30/2009,27.62555313
7/1/2009,27.07962418
7/2/2009,26.21172333
7/6/2009,26.31671524
7/7/2009,25.72178078
7/8/2009,26.07873726
7/9/2009,26.86965179
7/10/2009,26.45669556
7/13/2009,26.83464432
7/14/2009,26.99562263
7/15/2009,27.83551788
7/16/2009,27.6955452
7/17/2009,27.68853569
7/20/2009,27.95450401
7/21/2009,28.03849983
7/22/2009,28.81540871
7/23/2009,29.56431198
7/24/2009,29.89325905
7/27/2009,29.99825478
7/28/2009,30.24322891
7/29/2009,30.50219536
7/30/2009,30.51617813
7/31/2009,30.53018379
8/3/2009,30.12425613
8/4/2009,29.51530838
8/5/2009,29.26334763
8/6/2009,29.19336128
8/7/2009,30.04724884
8/10/2009,29.38232613
8/11/2009,29.53631783
8/12/2009,29.75328636
8/13/2009,29.56431198
8/14/2009,29.41732788
8/17/2009,28.96238708
8/18/2009,31.14808846
8/19/2009,31.66112518
8/20/2009,31.81575966
8/21/2009,32.08984375
8/24/2009,31.74547386
8/25/2009,32.65911484
8/26/2009,33.32675934
8/27/2009,33.23540497
8/28/2009,33.30568695
8/31/2009,33.03160858
9/1/2009,32.73642349
9/2/2009,32.51854706
9/3/2009,33.08079147
9/4/2009,33.11592484
9/8/2009,33.24946213
9/9/2009,33.48842239
9/10/2009,33.85386658
9/11/2009,33.69926834
9/14/2009,33.32675934
9/15/2009,33.39001465
9/16/2009,34.06472015
9/17/2009,34.20526886
9/18/2009,34.289608
9/21/2009,34.32474136
9/22/2009,33.84684372
9/23/2009,33.42516327
9/24/2009,33.48842239
9/25/2009,32.5326004
9/28/2009,33.5305748
9/29/2009,33.22837067
9/30/2009,32.80669785
10/1/2009,32.72938538
10/2/2009,32.34284592
10/5/2009,32.9824028
10/6/2009,33.79764938
10/7/2009,34.09282303
10/8/2009,34.67615509
10/9/2009,35.06267548
10/12/2009,34.85886002
10/13/2009,35.2102623
10/14/2009,36.08876419
10/15/2009,35.43518448
10/16/2009,35.19622421
10/19/2009,35.41407013
10/20/2009,35.11889267
10/21/2009,34.36690521
10/22/2009,34.78157043
10/23/2009,34.45827484
10/26/2009,34.3528595
10/27/2009,34.05064392
10/28/2009,33.90306091
10/29/2009,34.80968094
10/30/2009,34.03659821
11/2/2009,34.67615509
11/3/2009,34.61289215
11/4/2009,34.62694168
11/5/2009,34.92915344
11/6/2009,34.92915344
11/9/2009,35.45624924
11/10/2009,35.484375
11/11/2009,35.21729279
11/12/2009,34.38799286
11/13/2009,34.43016434
11/16/2009,35.34379959
11/17/2009,34.27555084
11/18/2009,33.76071548
11/19/2009,33.78186417
11/20/2009,33.47155762
11/23/2009,33.33050537
11/24/2009,33.47155762
11/25/2009,33.73250198
11/27/2009,33.64082718
11/30/2009,32.83681488
12/1/2009,32.99196243
12/2/2009,33.65491867
12/3/2009,32.68870926
12/4/2009,32.18798828
12/7/2009,32.6816597
12/8/2009,32.35020065
12/9/2009,31.94820023
12/10/2009,32.43481445
12/11/2009,33.09777069
12/14/2009,33.73955536
12/15/2009,33.61261749
12/16/2009,33.48565292
12/17/2009,33.49976349
12/18/2009,34.02165222
12/21/2009,34.79039764
12/22/2009,34.40954971
12/23/2009,34.45185471
12/24/2009,34.31080627
12/28/2009,34.16975784
12/29/2009,34.26145172
12/30/2009,34.34606552
12/31/2009,34.11332703
1/4/2010,34.24028778
1/5/2010,34.36723709
1/6/2010,35.02313232
1/7/2010,35.45333099
1/8/2010,35.3122673
1/11/2010,35.3898468
1/12/2010,34.7974472
1/13/2010,34.7974472
1/14/2010,35.33343124
1/15/2010,35.38280869
1/19/2010,36.10922623
1/20/2010,35.77069855
1/21/2010,35.41807175
1/22/2010,35.53091812
1/25/2010,35.80597305
1/26/2010,36.68752289
1/27/2010,36.64521408
1/28/2010,36.60995483
1/29/2010,36.15859222
2/1/2010,36.03165054
2/2/2010,35.8412323
2/3/2010,35.68606567
2/4/2010,34.60701752
2/5/2010,34.76922607
2/8/2010,34.40248871
2/9/2010,34.65638351
2/10/2010,34.52238464
2/11/2010,34.67049408
2/12/2010,34.30376434
2/16/2010,35.32638168
2/17/2010,35.8075943
2/18/2010,35.90666962
2/19/2010,35.89958572
2/22/2010,35.83590317
2/23/2010,35.42546844
2/24/2010,36.08359909
2/25/2010,36.05526352
2/26/2010,36.45864487
3/1/2010,36.96816254
3/2/2010,36.56479263
3/3/2010,36.57187271
3/4/2010,37.46350098
3/5/2010,37.85273361
3/8/2010,37.84564972
3/9/2010,37.4068985
3/10/2010,37.2512207
3/11/2010,37.37151718
3/12/2010,37.56258774
3/15/2010,37.83857346
3/16/2010,37.81733322
3/17/2010,37.63336563
3/18/2010,37.53426743
3/19/2010,37.71828079
3/22/2010,38.12872314
3/23/2010,38.13578415
3/24/2010,37.76781082
3/25/2010,37.82442093
3/26/2010,38.47546768
3/29/2010,38.18532562
3/30/2010,38.02963638
3/31/2010,37.22291946
4/1/2010,37.59797287
4/5/2010,38.04379272
4/6/2010,38.27732468
4/7/2010,38.22069931
4/8/2010,39.37420273
4/9/2010,39.39542007
4/12/2010,39.61480713
4/13/2010,39.95447922
4/14/2010,40.15262604
4/15/2010,40.05355835
4/16/2010,39.62187958
4/19/2010,39.6784935
4/20/2010,39.72802353
4/21/2010,40.28707886
4/22/2010,40.76120377
4/23/2010,41.00181961
4/26/2010,41.07965851
4/27/2010,40.10308456
4/28/2010,40.06062317
4/29/2010,40.58430099
4/30/2010,40.24462128
5/3/2010,40.32955551
5/4/2010,39.33175278
5/5/2010,39.67141342
5/6/2010,38.93545151
5/7/2010,38.42594147
5/10/2010,40.10308456
5/11/2010,39.82709885
5/12/2010,40.42860031
5/13/2010,38.97082901
5/14/2010,39.04159927
5/17/2010,39.66435242
5/18/2010,38.48604584
5/19/2010,38.35119629
5/20/2010,37.46391296
5/21/2010,38.57830811
5/24/2010,38.5357399
5/25/2010,38.74158096
5/26/2010,38.03886795
5/27/2010,39.25975418
5/28/2010,38.70609283
6/1/2010,38.26600266
6/2/2010,38.59252167
6/3/2010,38.67059708
6/4/2010,37.47812271
6/7/2010,36.91025925
6/8/2010,37.20839691
6/9/2010,37.17289352
6/10/2010,38.05306625
6/11/2010,38.12403488
6/14/2010,38.36537552
6/15/2010,38.75579453
6/16/2010,38.45765686
6/17/2010,38.41505814
6/18/2010,38.09565353
6/21/2010,37.54198074
6/22/2010,37.1090126
6/23/2010,37.38584137
6/24/2010,36.00879288
6/25/2010,35.84554291
6/28/2010,35.43386459
6/29/2010,34.78083038
6/30/2010,34.90148926
7/1/2010,35.21380234
7/2/2010,35.15701675
7/6/2010,35.44094086
7/7/2010,35.79584885
7/8/2010,35.50484467
7/9/2010,35.38417053
7/12/2010,34.89438629
7/13/2010,35.41255569
7/14/2010,35.24220657
7/15/2010,36.0513916
7/16/2010,35.68938065
7/19/2010,35.65389633
7/20/2010,36.22174454
